"","TF","statistic","pvalue","zscore","max_auc","re_rank","irwin_hall_pvalue","ID","logPvalue"
"317","LHX2",0.381,0.352,1.167,0.47,0.361,0.212,317,0.673664139071249
"318","ZNF35",0.527,0.299,0.941,0.467,0.362,0.214,318,0.669586226650809
"319","POLR2AphosphoS5",0.826,0.204,0.38,0.461,0.367,0.221,319,0.655607726314889
"320","HOXA9",0.337,0.368,1.006,0.476,0.367,0.222,320,0.653647025549361
"321","NR1H3",0.638,0.262,0.744,0.462,0.368,0.225,321,0.647817481888638
"322","NIPBL",0.253,0.4,-0.26,0.55,0.372,0.232,322,0.6345120151091
"323","BCOR",0.424,0.336,-0.524,0.531,0.373,0.232,323,0.6345120151091
"324","HIF1A",-0.082,0.533,0.67,0.529,0.374,0.234,324,0.630784142589857
"325","RBL1",0.494,0.311,0.902,0.463,0.377,0.24,325,0.619788758288394
"326","FOXM1",-0.173,0.569,-0.346,0.65,0.381,0.248,326,0.605548319173784
"327","NR2F1",0.399,0.345,0.993,0.463,0.382,0.249,327,0.603800652904264
"328","ZNF423",0.675,0.25,0.125,0.469,0.383,0.251,328,0.600326278518962
"329","ZNF611",0.518,0.302,0.59,0.465,0.384,0.253,329,0.596879478824182
"330","MAFG",0.417,0.338,1.43,0.444,0.384,0.254,330,0.595166283380062
"331","ZSCAN2",0.41,0.341,1.123,0.455,0.385,0.254,331,0.595166283380062
"332","RCOR1",0.104,0.459,0.466,0.508,0.386,0.256,332,0.59176003468815
"333","ZMIZ1",0.392,0.347,0.215,0.487,0.387,0.258,333,0.58838029403677
"334","BATF",0.067,0.473,0.242,0.527,0.388,0.261,334,0.583359492661719
"335","ZSCAN20",0.552,0.29,0.848,0.454,0.388,0.261,335,0.583359492661719
"336","NFE2L1",0.322,0.374,1.145,0.461,0.388,0.261,336,0.583359492661719
"337","IKZF2",0.587,0.279,0.58,0.458,0.389,0.262,337,0.581698708680255
"338","HJURP",0.305,0.38,1.641,0.444,0.389,0.263,338,0.580044251510242
"339","HIRA",-0.539,0.705,0.261,0.602,0.39,0.264,339,0.578396073130169
"340","GTF3C5",0.734,0.231,-0.343,0.475,0.391,0.267,340,0.573488738635425
"341","PAX3",0.334,0.369,1.396,0.447,0.392,0.269,341,0.570247719997592
"342","NFATC3",0.454,0.325,0.804,0.459,0.392,0.269,342,0.570247719997592
"343","ZNF362",0.513,0.304,0.916,0.451,0.393,0.269,343,0.570247719997592
"344","KLF4",-0.007,0.503,0.35,0.52,0.393,0.271,344,0.567030709125594
"345","CBX1",0.285,0.388,-0.18,0.514,0.394,0.273,345,0.563837352959244
"346","SIX1",0.309,0.379,0.968,0.465,0.394,0.273,346,0.563837352959244
"347","ZNF92",0.371,0.355,1.167,0.451,0.395,0.274,347,0.562249437179612
"348","USF1",0.285,0.388,-0.311,0.517,0.395,0.275,348,0.560667306169737
"349","TBX5",0.306,0.38,1.282,0.449,0.398,0.281,349,0.55129368009492
"350","ZEB1",0.242,0.404,-0.728,0.552,0.399,0.282,350,0.549750891680639
"351","ZNF600",0.581,0.281,0.44,0.455,0.4,0.284,351,0.546681659952962
"352","PRDM2",0.598,0.275,0.058,0.467,0.4,0.285,352,0.54515513999149
"353","ZNF384",0.374,0.354,0.833,0.457,0.405,0.295,353,0.530177984021837
"354","EMX1",0.576,0.282,-0.573,0.487,0.407,0.297,354,0.527243550682788
"355","ZNF554",0.332,0.37,1.161,0.447,0.407,0.297,355,0.527243550682788
"356","ARNT",-0.095,0.538,0.337,0.515,0.408,0.299,356,0.52432881167557
"357","ICE1",0.597,0.275,0.259,0.456,0.408,0.299,357,0.52432881167557
"358","SMARCE1",0.178,0.43,0.975,0.467,0.408,0.3,358,0.522878745280338
"359","ZNF623",0.453,0.325,0.878,0.447,0.408,0.3,359,0.522878745280338
"360","CTBP2",0.102,0.46,-0.048,0.518,0.408,0.301,360,0.521433504406157
"361","SP4",0.463,0.322,-0.639,0.498,0.409,0.302,361,0.519993057042849
"362","MAX",0.38,0.352,-1.267,0.549,0.409,0.303,362,0.518557371497695
"363","MYOD1",0.268,0.395,0.91,0.461,0.41,0.304,363,0.517126416391246
"364","ZNF366",0.436,0.331,0.593,0.455,0.41,0.304,364,0.517126416391246
"365","IKZF1",-0.73,0.767,0.108,0.605,0.412,0.309,365,0.510041520575165
"366","RAD51",0.28,0.39,1.124,0.449,0.413,0.31,366,0.508638306165727
"367","ZBTB1",0.422,0.336,0.407,0.461,0.413,0.31,367,0.508638306165727
"368","CSDE1",0.325,0.373,0.423,0.468,0.413,0.311,368,0.507239610973163
"369","CREB3L4",0.373,0.355,0.804,0.451,0.417,0.318,369,0.497572880015567
"370","ZNF618",0.395,0.346,0.622,0.453,0.417,0.318,370,0.497572880015567
"371","PTTG1",0.289,0.386,1.328,0.44,0.417,0.319,371,0.496209316942819
"372","POLR3A",0.137,0.446,0.415,0.484,0.417,0.319,372,0.496209316942819
"373","TCF7L2",-0.417,0.662,-0.12,0.567,0.418,0.321,373,0.493494967595128
"374","MYNN",0.191,0.424,0.601,0.472,0.419,0.322,374,0.492144128304169
"375","PRDM1",0.218,0.414,0.461,0.473,0.421,0.326,375,0.486782399932061
"376","WT1",0.477,0.317,0.281,0.457,0.421,0.327,376,0.485452247339714
"377","ZNF182",0.322,0.374,1.005,0.446,0.421,0.327,377,0.485452247339714
"378","ZNF592",0.332,0.37,0.775,0.453,0.421,0.327,378,0.485452247339714
"379","ZNF558",0.33,0.371,0.736,0.455,0.422,0.329,379,0.482804102050026
"380","PBX1",0.26,0.397,1.439,0.437,0.422,0.33,380,0.481486060122112
"381","ZNF534",0.438,0.331,0.298,0.458,0.423,0.33,381,0.481486060122112
"382","ZNF84",0.252,0.401,1.344,0.439,0.423,0.332,382,0.478861916295964
"383","ZNF528",0.394,0.347,0.489,0.453,0.423,0.332,383,0.478861916295964
"384","NR1H2",0.445,0.328,0.473,0.449,0.425,0.334,384,0.476253533188435
"385","HIC1",0.512,0.304,0.123,0.456,0.428,0.341,385,0.467245621007502
"386","ZNF263",0.307,0.38,-0.509,0.493,0.428,0.341,386,0.467245621007502
"387","ZNF136",0.137,0.446,1.924,0.43,0.428,0.342,387,0.465973893943865
"388","IRF4",0.157,0.438,0.417,0.474,0.429,0.343,388,0.464705879957229
"389","STAT4",-0.364,0.642,0.364,0.512,0.43,0.345,389,0.462180904926726
"390","ATF4",0.116,0.454,1.106,0.454,0.43,0.346,390,0.460923901207223
"391","RFX1",0.139,0.445,0.846,0.462,0.431,0.347,391,0.459670525209126
"392","ZBTB17",0.175,0.431,0.218,0.478,0.432,0.35,392,0.455931955649724
"393","LDB1",0.249,0.402,1.199,0.439,0.432,0.351,393,0.454692883534176
"394","ZNF766",0.193,0.423,0.884,0.454,0.433,0.352,394,0.453457336521869
"395","ZNF146",0.298,0.383,1.072,0.439,0.435,0.357,395,0.447331783887807
"396","GRHL1",0.33,0.371,0.641,0.447,0.438,0.363,396,0.440093374963888
"397","ATF2",-0.347,0.636,-0.178,0.536,0.44,0.366,397,0.436518914605589
"398","CDC5L",0.313,0.377,0.607,0.447,0.441,0.369,398,0.43297363384094
"399","USF2",0.104,0.459,-0.547,0.504,0.445,0.377,399,0.423658649794207
"400","XBP1",-0.22,0.587,0.188,0.498,0.445,0.377,400,0.423658649794207
"401","ZNF792",0.448,0.327,0.087,0.45,0.445,0.378,401,0.422508200162775
"402","ZNF257",0.379,0.352,0.214,0.452,0.447,0.382,402,0.417936637088291
"403","PITX3",0.233,0.408,1.095,0.438,0.447,0.383,403,0.416801226031377
"404","PRDM10",0.443,0.329,0.214,0.446,0.448,0.383,404,0.416801226031377
"405","SMARCA4",-0.517,0.698,-1.264,0.825,0.448,0.385,405,0.414539270491499
"406","ZC3H8",0.31,0.378,0.097,0.459,0.45,0.389,406,0.410050398674292
"407","ZNF282",0.592,0.277,-0.547,0.456,0.451,0.39,407,0.408935392973501
"408","MORC2",-0.278,0.609,-0.674,0.548,0.452,0.392,408,0.406713932979543
"409","ZFP28",0.171,0.432,1.401,0.43,0.453,0.394,409,0.404503778174426
"410","ZNF585A",0.242,0.404,0.892,0.439,0.455,0.401,410,0.396855627379818
"411","EZH1",-0.081,0.532,-1.469,0.592,0.456,0.401,411,0.396855627379818
"412","L3MBTL2",0.359,0.36,0.39,0.442,0.456,0.402,412,0.39577394691553
"413","ZNF280D",0.368,0.356,0.274,0.445,0.457,0.403,413,0.394694953858891
"414","NFIC",0.104,0.459,0.199,0.469,0.458,0.406,414,0.391473966422806
"415","MIER1",0.301,0.382,0.433,0.444,0.458,0.406,415,0.391473966422806
"416","PRDM6",0.268,0.394,0.611,0.441,0.458,0.406,416,0.391473966422806
"417","SOX10",0.19,0.425,1.109,0.435,0.459,0.408,417,0.38933983691012
"418","ZEB2",0.444,0.328,0.223,0.439,0.46,0.411,418,0.386158178123931
"419","ZNF467",0.365,0.357,0.059,0.45,0.46,0.411,419,0.386158178123931
"420","DDX5",-0.222,0.588,-0.161,0.5,0.46,0.412,420,0.385102783966865
"421","HEXIM1",0.191,0.424,-0.82,0.493,0.463,0.417,421,0.379863945026242
"422","DPF1",0.164,0.435,0.543,0.448,0.463,0.418,422,0.378823718224965
"423","EP300",-2.061,0.98,0.104,0.719,0.464,0.419,423,0.377785977033705
"424","IRF9",0.179,0.429,1.097,0.433,0.464,0.42,424,0.3767507096021
"425","NR2F2",-0.61,0.729,0.012,0.519,0.464,0.42,425,0.3767507096021
"426","RAC3",0.259,0.398,0.591,0.44,0.464,0.42,426,0.3767507096021
"427","FOXK2",-0.126,0.55,0.248,0.475,0.467,0.425,427,0.371611069949688
"428","CBX4",0.467,0.32,-0.624,0.46,0.467,0.425,428,0.371611069949688
"429","BACH1",-0.21,0.583,-0.083,0.492,0.468,0.428,429,0.368556230986828
"430","ZNF18",0.062,0.475,-0.247,0.481,0.469,0.432,430,0.364516253185088
"431","PKNOX1",0.218,0.414,0.907,0.434,0.47,0.432,431,0.364516253185088
"432","ZSCAN23",0.333,0.37,0.138,0.444,0.47,0.433,432,0.363512103646635
"433","KMT2B",0.249,0.402,0.515,0.439,0.471,0.434,433,0.362510270487489
"434","TTF1",0.206,0.418,0.878,0.435,0.471,0.436,434,0.360513510731414
"435","SETX",0.37,0.356,-0.212,0.451,0.474,0.441,435,0.355561410532161
"436","ESCO2",0.345,0.365,-0.077,0.448,0.474,0.441,436,0.355561410532161
"437","UHRF2",0.426,0.335,-0.609,0.456,0.475,0.444,437,0.35261702988538
"438","ZNF580",0.386,0.35,-0.025,0.442,0.476,0.445,438,0.351639989019068
"439","MITF",-0.483,0.685,0.44,0.478,0.478,0.451,439,0.345823458122039
"440","E2F2",0.243,0.404,0.429,0.439,0.478,0.451,440,0.345823458122039
"441","SP7",0.397,0.346,-0.139,0.443,0.479,0.452,441,0.344861565188618
"442","ZFP2",0.402,0.344,-0.431,0.447,0.481,0.457,442,0.34008379993015
"443","MBD3",-0.795,0.787,-0.811,0.573,0.482,0.459,443,0.338187314462739
"444","VDR",-1.053,0.854,-0.962,0.641,0.482,0.461,444,0.336299074610352
"445","SIRT6",0.175,0.431,0.789,0.433,0.484,0.465,445,0.332547047110046
"446","FAIRE",-0.98,0.837,-0.529,0.562,0.485,0.466,446,0.33161408331
"447","CHAMP1",0.256,0.399,0.309,0.437,0.487,0.471,447,0.326979092871104
"448","E2F6",-0.102,0.541,-1.425,0.54,0.488,0.473,448,0.325138859262188
"449","ZNF468",0.341,0.367,-0.454,0.448,0.491,0.48,449,0.318758762624413
"450","ZNF682",0.295,0.384,-0.062,0.442,0.491,0.48,450,0.318758762624413
"451","TRIM22",0.265,0.395,0.092,0.439,0.492,0.483,451,0.316052869248488
"452","PPARGC1A",0.223,0.412,0.358,0.437,0.492,0.483,452,0.316052869248488
"453","LEF1",-0.689,0.755,-1.148,0.578,0.492,0.483,453,0.316052869248488
"454","CBFA2T2",0.142,0.443,0.773,0.43,0.492,0.483,454,0.316052869248488
"455","WHSC1",0.152,0.439,0.807,0.427,0.495,0.49,455,0.309803919971486
"456","PSIP1",0.143,0.443,0.12,0.445,0.496,0.49,456,0.309803919971486
"457","ZNF264",0.043,0.483,0.307,0.446,0.497,0.493,457,0.30715308072277
"458","ATF3",-0.548,0.708,-0.658,0.514,0.501,0.503,458,0.298432014944073
"459","TEAD2",0.085,0.466,0.933,0.426,0.502,0.505,459,0.296708621881339
"460","TAZ",0.178,0.429,0.362,0.433,0.503,0.506,460,0.295849483160201
"461","SP1",-0.291,0.614,-1.31,0.53,0.503,0.507,461,0.294992040666664
"462","ZNF519",0.349,0.363,-0.663,0.448,0.504,0.509,462,0.293282217663241
"463","L3MBTL4",0.265,0.395,-0.173,0.441,0.504,0.509,463,0.293282217663241
"464","PRKDC",-0.444,0.672,-0.62,0.497,0.507,0.515,464,0.288192770958809
"465","ETV4",0.186,0.426,0.159,0.437,0.507,0.515,465,0.288192770958809
"466","CREB1",-0.473,0.682,-1.126,0.526,0.508,0.519,466,0.284832642151542
"467","ZNF687",0.263,0.396,0.009,0.436,0.508,0.519,467,0.284832642151542
"468","SCML2",0.099,0.461,-0.402,0.457,0.509,0.521,468,0.283162276700476
"469","TP73",-1.155,0.876,0.178,0.501,0.51,0.524,469,0.280668713016273
"470","CEBPG",-0.067,0.527,0.853,0.429,0.512,0.527,470,0.278189384787453
"471","ZBTB8A",0.401,0.344,-0.876,0.444,0.512,0.528,471,0.277366077466188
"472","PBX2",0.023,0.491,0.478,0.435,0.513,0.528,472,0.277366077466188
"473","SMARCC1",-0.575,0.717,-0.287,0.488,0.513,0.529,473,0.276544327964814
"474","ZNF44",0.178,0.43,0.206,0.433,0.513,0.529,474,0.276544327964814
"475","HMBOX1",0.088,0.465,0.658,0.426,0.516,0.536,475,0.27083521030723
"476","ZNF501",0.377,0.353,-0.837,0.444,0.516,0.536,476,0.27083521030723
"477","ZNF100",0.291,0.386,-0.474,0.439,0.516,0.536,477,0.27083521030723
"478","PYGO2",0.012,0.495,0.875,0.422,0.518,0.541,478,0.266802734893431
"479","ZNF24",0.187,0.426,0.024,0.436,0.518,0.541,479,0.266802734893431
"480","ZNF394",0.313,0.377,-0.645,0.442,0.52,0.545,480,0.263603497723358
"481","TAT",0.095,0.462,0.515,0.426,0.52,0.545,481,0.263603497723358
"482","LIN9",0.083,0.467,0.558,0.425,0.524,0.554,482,0.25649023527157
"483","ZMYND8",-0.074,0.529,-1.22,0.486,0.525,0.557,483,0.254144804826271
"484","SMARCA2",-0.155,0.562,0.744,0.429,0.527,0.561,484,0.251037138743839
"485","RXRA",-1.238,0.892,-0.648,0.542,0.528,0.562,485,0.250263684430939
"486","TET3",-0.123,0.549,-1.227,0.487,0.528,0.562,486,0.250263684430939
"487","ZNF671",0.076,0.47,0.431,0.424,0.531,0.569,487,0.244887733604929
"488","DAXX",0.053,0.479,0.419,0.425,0.533,0.573,488,0.24184537803261
"489","ETV6",-0.914,0.82,-0.232,0.486,0.536,0.581,489,0.235823867609669
"490","FXR2",0.059,0.476,0.414,0.423,0.537,0.582,490,0.235077015350112
"491","MCM3",0.012,0.495,0.51,0.419,0.538,0.585,491,0.23284413391782
"492","ZNF335",0.335,0.369,-1.025,0.442,0.538,0.585,492,0.23284413391782
"493","MEF2B",-0.43,0.667,0.385,0.441,0.541,0.592,493,0.22767829327708
"494","TBL1X",0.225,0.411,-0.602,0.437,0.542,0.594,494,0.226213555018806
"495","OVOL3",0.119,0.453,0.035,0.428,0.542,0.595,495,0.22548303427145
"496","AFF1",-0.814,0.792,-1.145,0.518,0.544,0.599,496,0.222573177610689
"497","RUNX1",-3.392,1,-0.97,0.684,0.545,0.6,497,0.221848749616356
"498","NBN",-0.68,0.752,-0.416,0.477,0.545,0.6,498,0.221848749616356
"499","H3F3B",-0.156,0.562,0.992,0.404,0.545,0.601,499,0.22112552799726
"500","BRD3",-0.946,0.828,-1.651,0.571,0.546,0.603,500,0.219682687859849
"501","ZNF692",0.266,0.395,-0.862,0.437,0.547,0.604,501,0.218963061378868
"502","ZNF324",0.092,0.464,-0.686,0.445,0.549,0.61,502,0.214670164989233
"503","ADNP",0.088,0.465,0.072,0.425,0.549,0.61,503,0.214670164989233
"504","PCGF1",-0.013,0.505,-1.705,0.49,0.55,0.611,504,0.213958789757446
"505","C11orf30",-0.125,0.55,0.284,0.425,0.554,0.62,505,0.207608310501746
"506","TLX1",-0.017,0.507,0.332,0.416,0.556,0.624,506,0.204815410317576
"507","ZNF273",0.235,0.407,-0.959,0.438,0.557,0.627,507,0.202732459169284
"508","ZNF414",0.234,0.407,-0.913,0.437,0.559,0.63,508,0.200659450546418
"509","ERCC2",-0.142,0.556,0.655,0.405,0.56,0.634,509,0.197910742118267
"510","ZNF260",-0.057,0.523,0.332,0.413,0.562,0.637,510,0.19586056766465
"511","ZFP37",0.262,0.397,-1.031,0.437,0.563,0.639,511,0.1944991418416
"512","HLTF",0.035,0.486,-0.106,0.426,0.564,0.642,512,0.192464971931147
"513","ERCC6",-0.32,0.626,-0.918,0.463,0.564,0.643,513,0.191789027075778
"514","ZNF76",-0.761,0.777,-1.356,0.503,0.566,0.646,514,0.189767482004916
"515","ETS2",-0.182,0.572,0.146,0.426,0.566,0.646,515,0.189767482004916
"516","RELB",-0.42,0.663,0.046,0.437,0.568,0.649,516,0.187755303199631
"517","GTF2A2",-0.15,0.56,0.524,0.404,0.568,0.649,517,0.187755303199631
"518","MTA2",-0.227,0.59,0.005,0.433,0.568,0.65,518,0.187086643357144
"519","LMO2",-0.829,0.797,-0.086,0.461,0.569,0.652,519,0.18575240426808
"520","MNT",-0.338,0.632,-0.37,0.443,0.569,0.653,520,0.185086818724926
"521","GTF3C2",0.106,0.458,-0.686,0.435,0.57,0.656,521,0.18309616062434
"522","NR4A1",-0.344,0.635,0.054,0.434,0.57,0.656,522,0.18309616062434
"523","ZNF391",0.134,0.447,-0.604,0.428,0.573,0.66,523,0.180456064458131
"524","TGIF2",0.11,0.456,-0.714,0.433,0.574,0.663,524,0.178486471595227
"525","ZNF674",0.169,0.433,-0.872,0.433,0.574,0.664,525,0.177831920631982
"526","SMARCB1",-0.524,0.7,-1.776,0.506,0.576,0.667,526,0.175874166083451
"527","ELF3",-0.026,0.51,-0.025,0.416,0.576,0.667,527,0.175874166083451
"528","FOXG1",-0.012,0.505,-0.093,0.416,0.578,0.671,528,0.173277479831008
"529","INSM2",0.078,0.469,-0.471,0.425,0.579,0.673,529,0.171984935776023
"530","CEBPB",-3.335,1,-0.113,0.507,0.579,0.673,530,0.171984935776023
"531","DEK",-0.235,0.593,-1.049,0.457,0.579,0.673,531,0.171984935776023
"532","BCL6",-1.032,0.849,-0.868,0.484,0.58,0.676,532,0.170053304058364
"533","ZFP69B",0.137,0.446,-0.944,0.433,0.581,0.677,533,0.169411331314856
"534","GLI4",0.032,0.487,-0.451,0.424,0.582,0.68,534,0.167491087293764
"535","NCAPH2",0.233,0.408,-1.363,0.438,0.584,0.684,535,0.164943898279884
"536","ZNF143",-1.507,0.934,-1.36,0.542,0.586,0.688,536,0.162411561764489
"537","DNMT1",-0.191,0.576,-0.079,0.424,0.586,0.688,537,0.162411561764489
"538","YBX3",-0.219,0.587,-0.04,0.422,0.587,0.689,538,0.161780778092374
"539","TEAD1",-0.518,0.698,0.352,0.423,0.587,0.69,539,0.161150909262745
"540","EGR2",-0.505,0.693,-0.946,0.458,0.588,0.693,540,0.159266765388193
"541","GLIS2",0.146,0.442,-1.213,0.437,0.588,0.693,541,0.159266765388193
"542","WDR5",-1.023,0.847,-1.942,0.549,0.59,0.695,542,0.158015195409886
"543","KDM6A",-0.092,0.537,-0.005,0.41,0.59,0.696,543,0.157390760389438
"544","MYB",-0.849,0.802,-0.393,0.455,0.591,0.698,544,0.156144577376839
"545","PCGF2",-0.144,0.557,0.012,0.41,0.591,0.699,545,0.155522824254319
"546","ZNF695",0.074,0.471,-0.648,0.424,0.593,0.702,546,0.153662887870195
"547","ZNF341",0.12,0.452,-0.969,0.429,0.594,0.704,547,0.152427340857888
"548","DDX20",-0.288,0.613,0.184,0.41,0.594,0.704,548,0.152427340857888
"549","ZNF346",0.123,0.451,-0.947,0.427,0.594,0.705,549,0.151810883008601
"550","ZKSCAN5",0.107,0.457,-0.936,0.427,0.595,0.705,550,0.151810883008601
"551","EBNA3",-0.163,0.565,0.106,0.403,0.595,0.705,551,0.151810883008601
"552","BHLHE40",-0.424,0.664,-1.448,0.47,0.596,0.709,552,0.149353764816933
"553","ZNF318",-0.481,0.685,-0.113,0.432,0.597,0.71,553,0.148741651280925
"554","ZNF441",0.124,0.451,-1.014,0.428,0.597,0.71,554,0.148741651280925
"555","CCND2",0.146,0.442,-1.16,0.43,0.598,0.712,555,0.147520006363144
"556","ZNF750",-0.236,0.593,0.278,0.397,0.598,0.712,556,0.147520006363144
"557","EBF1",-0.553,0.71,-0.204,0.436,0.598,0.712,557,0.147520006363144
"558","NEUROG2",-0.579,0.719,0.39,0.415,0.599,0.713,558,0.146910470148134
"559","POU2F2",-0.24,0.595,-0.502,0.429,0.599,0.714,559,0.146301788223826
"560","ID3",-0.082,0.533,-0.356,0.413,0.6,0.717,560,0.1444808443322
"561","ETV1",-0.724,0.766,-1.7,0.495,0.601,0.719,561,0.143271109617117
"562","LMO1",-0.114,0.545,-0.176,0.408,0.602,0.72,562,0.142667503568732
"563","ZNF71",-0.165,0.566,-1.203,0.445,0.602,0.72,563,0.142667503568732
"564","ZXDB",0.138,0.445,-1.083,0.427,0.602,0.721,564,0.142064735280571
"565","JUN",-2.653,0.996,-0.604,0.502,0.604,0.723,565,0.140861702705469
"566","KLF17",0.09,0.464,-1.021,0.428,0.604,0.723,566,0.140861702705469
"567","HDAC8",-0.468,0.68,-0.455,0.433,0.606,0.729,567,0.137272471682025
"568","TEAD1-TEAD4",-0.244,0.596,0.156,0.397,0.606,0.729,568,0.137272471682025
"569","RUNX3",-0.145,0.558,-0.196,0.405,0.609,0.734,569,0.134303940083929
"570","GPS2",0.016,0.494,-0.848,0.419,0.611,0.737,570,0.132532512140949
"571","ZNF350",-0.171,0.568,-0.094,0.402,0.611,0.737,571,0.132532512140949
"572","ZBTB33",-2.015,0.978,-1.468,0.535,0.612,0.739,572,0.131355561605174
"573","MEN1",-0.218,0.586,-0.539,0.419,0.613,0.741,573,0.130181792020672
"574","YAP1",-1.684,0.954,-0.403,0.473,0.614,0.743,574,0.129011186239425
"575","BANP",-0.561,0.713,0.08,0.414,0.616,0.747,575,0.126679398184601
"576","HINFP",-0.273,0.607,-0.548,0.42,0.618,0.751,576,0.124360062995832
"577","FXR1",-0.068,0.527,-0.659,0.411,0.619,0.753,577,0.123205023799299
"578","SPI1",-3.684,1,-0.649,0.499,0.62,0.755,578,0.122053048370812
"579","RFX5",-0.783,0.783,-1.605,0.479,0.62,0.755,579,0.122053048370812
"580","INTS3",-0.015,0.506,-0.934,0.416,0.621,0.756,580,0.121478204498793
"581","PAX5",-0.768,0.779,-0.39,0.436,0.623,0.761,581,0.118615343229427
"582","CHD2",-0.792,0.786,-2.173,0.509,0.624,0.761,582,0.118615343229427
"583","EGR1",-0.901,0.816,-1.982,0.502,0.624,0.761,583,0.118615343229427
"584","ZNF610",-0.056,0.522,-1.286,0.432,0.624,0.763,584,0.11747546204512
"585","E2F5",-0.135,0.554,-0.737,0.414,0.625,0.763,585,0.11747546204512
"586","MEIS1",-0.605,0.727,0.247,0.401,0.626,0.765,586,0.116338564846382
"587","RELA",-6.822,1,-1.992,0.657,0.626,0.766,587,0.115771230367396
"588","EBNA2",-0.321,0.626,0.035,0.391,0.626,0.766,588,0.115771230367396
"589","ING2",-0.015,0.506,-1.001,0.416,0.627,0.767,589,0.115204636051019
"590","PHIP",0.03,0.488,-2.047,0.455,0.629,0.771,590,0.112945621949043
"591","CREBBP",-1.657,0.951,-1.422,0.5,0.631,0.774,591,0.111259039317107
"592","MEF2D",-0.463,0.678,0.066,0.394,0.631,0.775,592,0.11069829749369
"593","TERF1",-0.272,0.607,-0.243,0.395,0.632,0.776,593,0.110138278741812
"594","KLF8",-0.009,0.503,-1.316,0.426,0.633,0.779,594,0.108462542327436
"595","ZNF786",0,0.5,-1.176,0.417,0.634,0.781,595,0.1073489661227
"596","ZSCAN5A",-0.164,0.565,-0.887,0.412,0.638,0.786,596,0.104577453960592
"597","SND1",-0.632,0.736,-0.057,0.408,0.639,0.788,597,0.103473782510445
"598","COPS2",-0.19,0.575,-0.623,0.401,0.64,0.79,598,0.102372908709559
"599","EWSR1",-1.05,0.853,-0.488,0.438,0.64,0.791,599,0.101823516502323
"600","KLF7",-0.136,0.554,-0.964,0.411,0.641,0.791,600,0.101823516502323
"601","PROX1",-1.123,0.869,-0.793,0.448,0.642,0.794,601,0.100179497572904
"602","HDAC4",-0.165,0.566,-0.797,0.403,0.644,0.797,602,0.0985416786038876
"603","H2AZ",-1.147,0.874,-2.958,0.544,0.645,0.798,603,0.0979971086492706
"604","BRCA1",-1.717,0.957,-1.681,0.506,0.645,0.798,604,0.0979971086492706
"605","BRD2",-2.26,0.988,-2.182,0.574,0.645,0.799,605,0.0974532206860086
"606","DNMT3A",-1.311,0.905,-1.742,0.495,0.645,0.799,606,0.0974532206860086
"607","PRDM11",-0.459,0.677,-1.704,0.452,0.646,0.801,607,0.0963674839157623
"608","WRNIP1",-0.093,0.537,-1.035,0.409,0.647,0.802,608,0.0958256317158365
"609","LEO1",-0.23,0.591,-0.646,0.398,0.647,0.803,609,0.095284454721319
"610","TAF7",-1.318,0.906,-1.459,0.481,0.647,0.803,610,0.095284454721319
"611","KLF3",-0.34,0.633,-0.386,0.39,0.649,0.806,611,0.0936649581949093
"612","HOXA4",-0.042,0.517,-1.291,0.413,0.649,0.806,612,0.0936649581949093
"613","NFYB",-0.661,0.746,-0.899,0.432,0.651,0.809,613,0.0920514783877277
"614","TBL1XR1",-0.408,0.658,-0.971,0.42,0.652,0.811,614,0.0909791457888439
"615","EBNA3C",-0.683,0.753,0.036,0.394,0.653,0.812,615,0.0904439707588247
"616","TFDP1",-1.019,0.846,-1.272,0.453,0.655,0.815,616,0.0888423912600234
"617","WWTR1",-0.546,0.708,-0.069,0.388,0.655,0.815,617,0.0888423912600234
"618","ZNF189",-0.043,0.517,-1.366,0.413,0.656,0.817,618,0.0877779434675845
"619","BACH2",-0.819,0.794,-0.404,0.417,0.657,0.819,619,0.0867160982395816
"620","ZFX",-1.957,0.975,-1.869,0.513,0.659,0.821,620,0.0856568428805592
"621","INTS11",-0.246,0.597,-1.661,0.436,0.66,0.824,621,0.0840727883028842
"622","UBE2I",-0.293,0.615,-0.679,0.393,0.661,0.824,622,0.0840727883028842
"623","MED1",-7.851,1,-2.94,0.714,0.661,0.825,623,0.0835460514500749
"624","FOSL1",-1.088,0.862,-0.488,0.43,0.661,0.825,624,0.0835460514500749
"625","NCOR1",-1.314,0.906,-1.944,0.493,0.664,0.829,625,0.0814454694497265
"626","FOSL2",-4.4,1,-0.513,0.465,0.664,0.829,626,0.0814454694497265
"627","PGBD3",-0.478,0.684,-0.33,0.379,0.667,0.834,627,0.0788339493622613
"628","MYC",-5.372,1,-1.916,0.541,0.669,0.837,628,0.07727454200674
"629","ERCC3",-0.425,0.665,-0.513,0.383,0.67,0.838,629,0.0767559813697235
"630","ZSCAN29",-0.419,0.662,-0.878,0.401,0.67,0.838,630,0.0767559813697235
"631","STAT5A",-0.872,0.809,-1.16,0.438,0.67,0.838,631,0.0767559813697235
"632","SPDEF",-0.598,0.725,-0.775,0.411,0.67,0.839,632,0.0762380391712997
"633","GTF2F1",-0.694,0.756,-1.634,0.446,0.671,0.84,633,0.0757207139381184
"634","FOS",-2.117,0.983,-0.605,0.45,0.672,0.841,634,0.0752040042020878
