"","TF","statistic","pvalue","zscore","max_auc","re_rank","irwin_hall_pvalue","ID","logPvalue"
"316","MIER1",0.724,0.234,1,0.488,0.367,0.221,316,0.655607726314889
"317","SP3",1.141,0.127,-0.036,0.497,0.367,0.223,317,0.651695136951839
"318","CBX3",-0.639,0.739,1.031,0.532,0.368,0.225,318,0.647817481888638
"319","ZNF479",0.542,0.294,1.319,0.487,0.368,0.225,319,0.647817481888638
"320","CHD4",0.866,0.193,0.008,0.501,0.369,0.226,320,0.645891560852599
"321","SMARCA5",0.497,0.31,1.27,0.489,0.369,0.226,321,0.645891560852599
"322","E2F4",0.763,0.223,-0.563,0.517,0.37,0.228,322,0.642065152999546
"323","APOBEC3B",0.584,0.28,1.091,0.488,0.371,0.228,323,0.642065152999546
"324","BCL11A",0.185,0.427,0.48,0.511,0.373,0.233,324,0.632644078973981
"325","ZNF141",0.511,0.305,1.341,0.486,0.374,0.234,325,0.630784142589857
"326","ZNF436",0.514,0.304,1.33,0.486,0.374,0.235,326,0.628932137728264
"327","HDAC2",0.668,0.252,-0.575,0.517,0.375,0.237,327,0.625251653989896
"328","ZNF331",0.315,0.377,1.909,0.479,0.376,0.238,328,0.623423042943488
"329","ZNF140",0.165,0.434,1.674,0.487,0.376,0.239,329,0.621602099051862
"330","FAIRE",-0.411,0.659,-0.048,0.643,0.377,0.24,330,0.619788758288394
"331","ZNF792",0.833,0.203,0.669,0.489,0.377,0.24,331,0.619788758288394
"332","ZC3H8",0.708,0.24,0.595,0.493,0.38,0.245,332,0.610833915635468
"333","EZH1",0.362,0.359,-1.057,0.603,0.38,0.245,333,0.610833915635468
"334","FOXD2",0.818,0.207,0.238,0.496,0.38,0.245,334,0.610833915635468
"335","ETV4",-0.141,0.556,-0.286,0.578,0.38,0.246,335,0.609064892896621
"336","CCDC101",0.917,0.18,0.415,0.492,0.381,0.247,336,0.607303046740334
"337","ZNF257",0.629,0.265,0.765,0.489,0.381,0.247,337,0.607303046740334
"338","PCGF1",0.58,0.281,-1.043,0.541,0.381,0.248,338,0.605548319173784
"339","ZBTB1",0.708,0.24,0.822,0.488,0.381,0.248,339,0.605548319173784
"340","ZNF71",0.742,0.229,-0.153,0.503,0.383,0.251,340,0.600326278518962
"341","CHD8",0.065,0.474,0.543,0.508,0.389,0.263,341,0.580044251510242
"342","NFE2",-0.395,0.654,-0.243,0.602,0.389,0.263,342,0.580044251510242
"343","ZNF837",0.489,0.312,1.018,0.488,0.389,0.263,343,0.580044251510242
"344","TBL1X",0.745,0.228,0.382,0.494,0.389,0.263,344,0.580044251510242
"345","ZNF169",0.398,0.346,1.491,0.482,0.392,0.269,345,0.570247719997592
"346","CRY1",0.267,0.395,1.831,0.478,0.393,0.269,346,0.570247719997592
"347","KLF1",0.448,0.327,-0.395,0.514,0.394,0.272,347,0.565431095965801
"348","ZNF136",0.205,0.419,2.018,0.476,0.394,0.272,348,0.565431095965801
"349","BCOR",0.248,0.402,-0.786,0.542,0.394,0.272,349,0.565431095965801
"350","EGR2",0.372,0.355,-0.082,0.509,0.395,0.274,350,0.562249437179612
"351","CDC5L",0.59,0.278,0.903,0.484,0.399,0.281,351,0.55129368009492
"352","ZNF563",0.357,0.361,1.464,0.481,0.399,0.282,352,0.549750891680639
"353","NKX3-1",0.229,0.409,1.409,0.484,0.399,0.283,353,0.54821356447571
"354","FXR2",0.445,0.328,1.186,0.484,0.4,0.284,354,0.546681659952962
"355","ZNF18",0.339,0.367,0.12,0.503,0.4,0.285,355,0.54515513999149
"356","EGR1",0.467,0.32,-0.76,0.523,0.401,0.286,356,0.543633966870957
"357","ZNF384",0.282,0.389,0.737,0.494,0.401,0.286,357,0.543633966870957
"358","ZKSCAN1",0.421,0.337,1.192,0.484,0.401,0.286,358,0.543633966870957
"359","ZXDB",0.891,0.187,0.138,0.49,0.402,0.288,359,0.540607512240769
"360","UHRF2",0.771,0.22,-0.006,0.495,0.403,0.289,360,0.539102157243452
"361","ZNF101",0.257,0.399,1.078,0.488,0.403,0.291,361,0.536107011014093
"362","NFATC3",0.495,0.31,0.899,0.485,0.404,0.292,362,0.534617148551582
"363","MAF",-0.473,0.682,-0.326,0.61,0.405,0.294,363,0.531652669587843
"364","BTAF1",0.476,0.317,1.005,0.485,0.405,0.294,364,0.531652669587843
"365","ING5",0.323,0.373,1.459,0.479,0.405,0.295,365,0.530177984021837
"366","MYOG",0.31,0.378,1.332,0.482,0.406,0.296,366,0.528708288941061
"367","CHD5",0.451,0.326,1.064,0.484,0.406,0.296,367,0.528708288941061
"368","SOX11",0.237,0.406,1.581,0.479,0.406,0.296,368,0.528708288941061
"369","RBL1",0.484,0.314,0.885,0.485,0.408,0.301,369,0.521433504406157
"370","NCAPG",-0.04,0.516,0.699,0.501,0.409,0.303,370,0.518557371497695
"371","ZNF84",0.302,0.381,1.451,0.479,0.41,0.304,371,0.517126416391246
"372","CHD7",0.105,0.458,0.32,0.503,0.412,0.307,372,0.512861624522813
"373","CHAMP1",0.554,0.29,0.737,0.484,0.413,0.31,373,0.508638306165727
"374","BAHD1",0.051,0.48,1.719,0.479,0.413,0.31,374,0.508638306165727
"375","PTRF",0.278,0.391,1.467,0.478,0.413,0.311,375,0.507239610973163
"376","FOXG1",0.529,0.299,0.675,0.486,0.413,0.311,376,0.507239610973163
"377","CTBP2",-0.058,0.523,-0.314,0.522,0.417,0.318,377,0.497572880015567
"378","ZNF823",0.24,0.405,1.528,0.476,0.417,0.319,378,0.496209316942819
"379","DEK",0.227,0.41,-0.193,0.506,0.418,0.32,379,0.494850021680094
"380","ELF3",0.533,0.297,0.618,0.484,0.423,0.331,380,0.480172006224281
"381","HLTF",0.569,0.285,0.535,0.485,0.424,0.333,381,0.47755576649368
"382","GFI1B",0.055,0.478,0.743,0.494,0.425,0.334,382,0.476253533188435
"383","TFAP4",0.18,0.428,0.182,0.499,0.427,0.34,383,0.468521082957745
"384","ZNF133",0.201,0.421,1.526,0.475,0.428,0.342,384,0.465973893943865
"385","HOXA9",-0.075,0.53,0.611,0.497,0.429,0.344,385,0.46344155742847
"386","MAML3",0.281,0.389,1.273,0.477,0.43,0.345,386,0.462180904926726
"387","ZNF518A",0.617,0.269,0.184,0.487,0.43,0.346,387,0.460923901207223
"388","KLF7",0.684,0.247,0.02,0.488,0.431,0.347,388,0.459670525209126
"389","BARX1",0.558,0.288,0.308,0.487,0.431,0.348,389,0.458420756053419
"390","ZNF320",0.288,0.387,1.284,0.476,0.432,0.349,390,0.45717457304082
"391","EHMT2",-0.861,0.805,0.802,0.513,0.434,0.353,391,0.452225294612177
"392","MKL2",0.693,0.244,0.062,0.486,0.435,0.355,392,0.449771646944906
"393","BRDU",-0.451,0.674,1.232,0.494,0.435,0.357,393,0.447331783887807
"394","HOXA4",0.606,0.272,-0.032,0.489,0.436,0.358,394,0.446116973356126
"395","ERCC2",0.178,0.43,1.47,0.475,0.436,0.358,395,0.446116973356126
"396","WDR5",0.379,0.352,-0.897,0.511,0.44,0.367,396,0.435333935747911
"397","PAX3",0.221,0.412,1.265,0.476,0.441,0.369,397,0.43297363384094
"398","ZNF778",0.028,0.489,0.526,0.494,0.442,0.372,398,0.429457060118102
"399","ZNF490",0.124,0.451,1.528,0.473,0.443,0.372,399,0.429457060118102
"400","RAC3",0.36,0.359,0.73,0.481,0.444,0.376,400,0.424812155072339
"401","ETV7",0.471,0.319,0.441,0.484,0.445,0.378,401,0.422508200162775
"402","ZNF16",0.205,0.419,1.223,0.476,0.445,0.379,402,0.421360790031928
"403","HES1",-0.13,0.552,0.416,0.498,0.446,0.379,403,0.421360790031928
"404","E2F8",0.482,0.315,0.338,0.485,0.446,0.379,404,0.421360790031928
"405","ZNF8",0.087,0.465,1.112,0.479,0.447,0.382,405,0.417936637088291
"406","CBX1",0.078,0.469,-0.501,0.509,0.448,0.385,406,0.414539270491499
"407","TRRAP",0.506,0.307,0.037,0.487,0.45,0.39,407,0.408935392973501
"408","ZNF485",0.151,0.44,1.319,0.474,0.451,0.39,408,0.408935392973501
"409","TET3",0.328,0.371,-0.657,0.503,0.451,0.391,409,0.407823242604133
"410","PRDM14",0.295,0.384,0.797,0.479,0.452,0.392,410,0.406713932979543
"411","L3MBTL2",0.452,0.326,0.554,0.48,0.452,0.393,411,0.405607449624573
"412","ZNF280A",0.073,0.471,1.579,0.471,0.453,0.394,412,0.404503778174426
"413","ZNF182",0.26,0.397,0.885,0.477,0.453,0.396,413,0.402304814074488
"414","ZNF146",0.105,0.458,0.759,0.484,0.454,0.397,414,0.401209493236885
"415","TFDP1",0.524,0.3,-0.323,0.492,0.454,0.398,415,0.400116927926312
"416","SETX",0.491,0.312,0.022,0.485,0.459,0.408,416,0.38933983691012
"417","EBF3",0.069,0.472,1.087,0.477,0.459,0.408,417,0.38933983691012
"418","C17orf49",0.609,0.271,-0.071,0.483,0.459,0.409,418,0.388276691992658
"419","AR",-2.926,0.998,1.018,0.535,0.46,0.411,419,0.386158178123931
"420","MYOD1",0.194,0.423,0.855,0.478,0.461,0.413,420,0.384049948343599
"421","SSRP1",-0.191,0.576,1.111,0.483,0.461,0.413,421,0.384049948343599
"422","ZNF425",0.257,0.399,0.744,0.477,0.464,0.419,422,0.377785977033705
"423","AEBP2",0.049,0.48,1.006,0.478,0.465,0.421,423,0.375717904164332
"424","ZNF273",0.571,0.284,-0.339,0.488,0.465,0.421,424,0.375717904164332
"425","MEN1",0.49,0.312,0.052,0.483,0.465,0.422,425,0.374687549038326
"426","E2F3",0.524,0.3,-0.203,0.486,0.466,0.423,426,0.373659632624958
"427","PRDM6",0.282,0.389,0.627,0.478,0.466,0.424,427,0.372634143407267
"428","PARP1",0.019,0.493,1.486,0.469,0.468,0.429,428,0.367542707815276
"429","DDX20",0.223,0.412,0.601,0.48,0.468,0.429,429,0.367542707815276
"430","OVOL3",0.337,0.368,0.292,0.483,0.47,0.432,430,0.364516253185088
"431","CREM",-0.361,0.641,-0.198,0.506,0.47,0.433,431,0.363512103646635
"432","LMNA",-0.14,0.556,0.897,0.481,0.473,0.44,432,0.356547323513813
"433","TEAD1-TEAD4",0.223,0.412,0.703,0.476,0.474,0.442,433,0.354577730650908
"434","TCF12",-0.601,0.726,-0.266,0.515,0.475,0.443,434,0.35359627377693
"435","MORC2",-0.294,0.616,-0.687,0.513,0.475,0.444,435,0.35261702988538
"436","ING2",0.415,0.339,0.104,0.482,0.475,0.444,436,0.35261702988538
"437","ZKSCAN5",0.444,0.329,-0.072,0.484,0.478,0.452,437,0.344861565188618
"438","ZNF468",0.481,0.315,-0.234,0.485,0.479,0.452,438,0.344861565188618
"439","ZNF317",-0.319,0.625,1.074,0.48,0.48,0.455,439,0.341988603342888
"440","GATAD1",0.366,0.357,-0.255,0.487,0.48,0.455,440,0.341988603342888
"441","DRAP1",0.398,0.345,0.024,0.482,0.48,0.456,441,0.341035157335565
"442","SETDB1",-1.133,0.871,0.215,0.519,0.481,0.458,442,0.339134521996131
"443","ZNF83",0.017,0.493,-0.388,0.497,0.484,0.464,443,0.333482019445119
"444","DNMT3B",-0.329,0.629,0.15,0.495,0.487,0.471,444,0.326979092871104
"445","KLF9",0.505,0.307,-0.891,0.494,0.487,0.472,445,0.326058001365912
"446","ZNF445",0.057,0.477,1.059,0.47,0.487,0.472,446,0.326058001365912
"447","LEF1",-0.277,0.609,-0.737,0.51,0.49,0.477,447,0.321481620959886
"448","ERCC3",0.109,0.457,0.797,0.472,0.49,0.478,448,0.320572103387881
"449","CHAT",-0.097,0.539,1.24,0.47,0.491,0.479,449,0.319664486585437
"450","SRCAP",0.005,0.498,1.176,0.468,0.491,0.48,450,0.318758762624413
"451","MTA3",-0.447,0.672,-0.065,0.5,0.492,0.482,451,0.31695296176115
"452","ZNF610",0.48,0.316,-0.732,0.49,0.493,0.484,452,0.315154638355588
"453","GTF2F1",0.286,0.387,-0.614,0.493,0.493,0.484,453,0.315154638355588
"454","PRDM1",-0.235,0.593,0.043,0.492,0.495,0.489,454,0.31069114087638
"455","NFIC",-0.449,0.673,-0.591,0.51,0.497,0.494,455,0.306273051076353
"456","ZNF76",0.167,0.434,-0.506,0.492,0.497,0.494,456,0.306273051076353
"457","ZBTB7A",-0.103,0.541,-1.312,0.514,0.499,0.497,457,0.303643611266668
"458","SIX1",-0.076,0.531,0.528,0.48,0.5,0.499,458,0.30189945437661
"459","PDX1",-0.062,0.525,0.8,0.474,0.5,0.499,459,0.30189945437661
"460","BATF",-0.517,0.697,-0.184,0.502,0.5,0.5,460,0.301029995663981
"461","ZIM3",-0.056,0.522,1.016,0.47,0.5,0.501,461,0.300162274132754
"462","ZNF239",0.135,0.446,0.576,0.473,0.503,0.506,462,0.295849483160201
"463","SOX9",0.189,0.425,-0.602,0.492,0.505,0.511,463,0.291579099865287
"464","HJURP",-0.038,0.515,1.032,0.467,0.505,0.512,464,0.290730039024169
"465","ZNF695",0.307,0.38,-0.125,0.479,0.506,0.513,465,0.289882634888184
"466","DLX1",0.322,0.374,-0.154,0.479,0.506,0.513,466,0.289882634888184
"467","ZNF264",0.164,0.435,0.469,0.474,0.507,0.515,467,0.288192770958809
"468","ZNF639",-0.218,0.586,-0.655,0.5,0.507,0.516,468,0.287350298372789
"469","ZNF441",0.426,0.335,-0.44,0.483,0.508,0.517,469,0.286509456906058
"470","ADNP",0.225,0.411,0.257,0.475,0.508,0.518,470,0.285670240254767
"471","ZNF519",0.438,0.331,-0.52,0.483,0.509,0.52,471,0.283996656365201
"472","ZBTB14",0.533,0.297,-0.913,0.486,0.511,0.525,472,0.279840696594043
"473","CSDE1",0.184,0.427,0.296,0.474,0.513,0.529,473,0.276544327964814
"474","ZNF765",-0.143,0.557,1.216,0.463,0.514,0.532,474,0.274088367704952
"475","PKNOX1",0.014,0.495,0.595,0.472,0.517,0.539,475,0.268411234813261
"476","ZFP64",-0.154,0.561,0.234,0.481,0.52,0.545,476,0.263603497723358
"477","ZNF93",0.091,0.464,0.485,0.472,0.52,0.545,477,0.263603497723358
"478","ZNF143",-0.432,0.667,-0.821,0.505,0.522,0.55,478,0.259637310505756
"479","CBFA2T2",0.048,0.481,0.591,0.47,0.523,0.552,479,0.258060922270801
"480","GTF2A2",-0.028,0.511,0.73,0.467,0.524,0.553,480,0.257274868695302
"481","KDM1A",-1.722,0.958,-0.889,0.646,0.526,0.557,481,0.254144804826271
"482","ZNF486",-0.408,0.658,1.415,0.461,0.526,0.558,482,0.253365801062421
"483","CHD2",-0.055,0.522,-1.29,0.503,0.527,0.56,483,0.2518119729938
"484","USF2",-0.313,0.623,-1.023,0.504,0.528,0.562,484,0.250263684430939
"485","ZSCAN20",0.125,0.45,0.117,0.473,0.529,0.565,485,0.247951552180562
"486","REPIN1",-1.085,0.861,-0.715,0.522,0.529,0.565,486,0.247951552180562
"487","PROX1",-1.095,0.863,-0.77,0.525,0.53,0.567,487,0.246416941107093
"488","KDM6B",-0.15,0.56,-0.347,0.487,0.532,0.573,488,0.24184537803261
"489","FEV",0.217,0.414,-0.244,0.476,0.533,0.574,489,0.241088107602027
"490","CCND2",0.34,0.367,-0.694,0.48,0.536,0.581,490,0.235823867609669
"491","SIX4",-0.33,0.629,1.32,0.455,0.538,0.586,491,0.232102383981909
"492","TEAD2",-0.14,0.556,0.676,0.465,0.542,0.595,492,0.22548303427145
"493","PITX3",-0.065,0.526,0.574,0.466,0.543,0.596,493,0.224753740259764
"494","ARRB1",-0.186,0.574,0.708,0.465,0.543,0.596,494,0.224753740259764
"495","INTS3",0.165,0.435,-0.237,0.474,0.543,0.596,495,0.224753740259764
"496","JUNB",-0.818,0.793,-0.502,0.502,0.547,0.605,496,0.218244625347531
"497","ZNF350",0.015,0.494,0.296,0.469,0.547,0.605,497,0.218244625347531
"498","STAT4",-0.714,0.762,-0.016,0.492,0.548,0.607,498,0.216811308924742
"499","ZNF780A",-0.213,0.584,0.827,0.46,0.549,0.609,499,0.215382707367125
"500","MBD1",0.146,0.442,-0.731,0.483,0.55,0.611,500,0.213958789757446
"501","SS18",0.002,0.499,-0.716,0.485,0.551,0.613,501,0.212539525481585
"502","SATB1",-0.412,0.66,0.652,0.472,0.552,0.615,502,0.211124884224583
"503","DPF1",-0.057,0.523,0.093,0.472,0.552,0.616,503,0.210419287835575
"504","ATF2",-0.798,0.788,-0.753,0.504,0.555,0.623,504,0.20551195334083
"505","HDAC8",-0.104,0.541,-0.13,0.476,0.556,0.624,505,0.204815410317576
"506","SAP30",0.117,0.454,-0.996,0.485,0.559,0.631,506,0.199970640755866
"507","ZSCAN29",0.101,0.46,-0.226,0.471,0.559,0.632,507,0.199282921717615
"508","ZBTB33",-1.317,0.906,-1.085,0.527,0.56,0.634,508,0.197910742118267
"509","ZNF547",-0.107,0.543,-0.267,0.477,0.56,0.634,509,0.197910742118267
"510","ZNF75D",-0.438,0.669,0.989,0.461,0.56,0.634,510,0.197910742118267
"511","SIN3A",-0.536,0.704,-1.51,0.51,0.562,0.636,511,0.196542884351586
"512","NONO",-0.504,0.693,1.183,0.457,0.562,0.637,512,0.19586056766465
"513","NFRKB",-0.025,0.51,-0.23,0.473,0.563,0.64,513,0.193820026016113
"514","ZNF707",-0.53,0.702,0.878,0.466,0.564,0.641,514,0.193141970481183
"515","RBBP5",-0.49,0.688,-1.566,0.51,0.564,0.641,515,0.193141970481183
"516","ZNF585B",-0.4,0.655,0.799,0.461,0.564,0.643,516,0.191789027075778
"517","ZNF674",0.225,0.411,-0.757,0.476,0.565,0.643,517,0.191789027075778
"518","GLI4",0.102,0.46,-0.371,0.472,0.565,0.645,518,0.190440285364732
"519","NFIA",-0.264,0.604,0.308,0.469,0.566,0.646,519,0.189767482004916
"520","GATA2",-2.143,0.984,0.504,0.498,0.567,0.648,520,0.188424994129407
"521","SOX10",-0.242,0.596,0.623,0.459,0.567,0.648,521,0.188424994129407
"522","BACH2",-0.717,0.763,-0.334,0.492,0.567,0.649,522,0.187755303199631
"523","ZNF292",-0.334,0.631,0.867,0.455,0.567,0.649,523,0.187755303199631
"524","NFYB",-0.221,0.588,-0.441,0.48,0.568,0.65,524,0.187086643357144
"525","TAF7",-0.533,0.703,-0.911,0.497,0.568,0.651,525,0.186419011431808
"526","ARID3A",-0.411,0.66,0.001,0.476,0.57,0.654,526,0.184422251675733
"527","ZNF138",-0.265,0.604,0.621,0.458,0.57,0.656,527,0.18309616062434
"528","SP2",0.059,0.476,-1.024,0.484,0.571,0.657,528,0.182434630440219
"529","MRE11A",-0.044,0.518,-0.111,0.469,0.572,0.658,529,0.181774106386044
"530","ZNF175",-0.616,0.731,0.518,0.473,0.577,0.668,530,0.175223537524454
"531","MCM7",-0.436,0.669,0.692,0.461,0.577,0.67,531,0.173925197299174
"532","ZNF574",0.148,0.441,-0.707,0.474,0.578,0.671,532,0.173277479831008
"533","ZNF611",0.037,0.485,-0.329,0.47,0.578,0.671,533,0.173277479831008
"534","ZSCAN5A",-0.003,0.501,-0.717,0.478,0.578,0.671,534,0.173277479831008
"535","XRN2",-0.87,0.808,-1.303,0.509,0.582,0.679,535,0.168130225719498
"536","ETS2",-0.609,0.729,-0.373,0.486,0.582,0.679,536,0.168130225719498
"537","ESRRA",-0.484,0.686,-0.995,0.494,0.583,0.681,537,0.166852888087215
"538","POLR2M",-0.02,0.508,-0.97,0.481,0.583,0.683,538,0.165579296318467
"539","FOXK1",-0.484,0.686,0.609,0.464,0.583,0.683,539,0.165579296318467
"540","SIRT6",-0.193,0.576,0.229,0.461,0.587,0.689,540,0.161780778092374
"541","HMBOX1",-0.21,0.583,0.142,0.46,0.592,0.7,541,0.154901959985743
"542","MBTD1",0.096,0.462,-0.745,0.472,0.593,0.702,542,0.153662887870195
"543","CBX5",-0.839,0.799,-0.639,0.492,0.595,0.707,543,0.150580586203101
"544","ZNF318",-0.457,0.676,-0.093,0.472,0.597,0.71,544,0.148741651280925
"545","SMAD1",-2.054,0.98,-0.552,0.508,0.598,0.712,545,0.147520006363144
"546","SCML2",-0.031,0.512,-0.606,0.47,0.599,0.713,546,0.146910470148134
"547","ZNF202",-0.37,0.644,-0.095,0.469,0.6,0.716,547,0.145086977692144
"548","GPS2",0.066,0.474,-0.754,0.471,0.6,0.717,548,0.1444808443322
"549","NR2F1",-0.561,0.713,-0.02,0.473,0.601,0.717,549,0.1444808443322
"550","MTA2",-0.596,0.724,-0.324,0.479,0.601,0.718,550,0.1438755557577
"551","CREBBP",-1.468,0.929,-1.223,0.516,0.601,0.719,551,0.143271109617117
"552","BRCA1",-0.857,0.804,-1.101,0.498,0.602,0.721,552,0.142064735280571
"553","NR2F2",-2.092,0.982,-0.986,0.516,0.603,0.722,553,0.141462802430361
"554","ZNF605",-0.35,0.637,0.367,0.454,0.603,0.722,554,0.141462802430361
"555","HINFP",-0.246,0.597,-0.515,0.472,0.604,0.724,555,0.140261433802853
"556","KDM1B",-0.468,0.68,0.745,0.449,0.604,0.724,556,0.140261433802853
"557","HLF",-0.443,0.671,0.474,0.457,0.604,0.724,557,0.140261433802853
"558","AFF1",-1.299,0.903,-1.549,0.516,0.605,0.725,558,0.139661993429006
"559","ASXL1",0.151,0.44,-1.142,0.474,0.605,0.725,559,0.139661993429006
"560","HNF1A",-0.666,0.747,0.171,0.471,0.606,0.729,560,0.137272471682025
"561","THAP11",0.048,0.481,-0.767,0.47,0.606,0.729,561,0.137272471682025
"562","ZNF573",-0.397,0.654,0.482,0.452,0.608,0.731,562,0.13608262304214
"563","NKRF",-0.044,0.518,-0.612,0.468,0.608,0.731,563,0.13608262304214
"564","ERCC6",-0.322,0.626,-0.922,0.48,0.61,0.736,564,0.133122185662501
"565","BRD9",-0.35,0.637,-0.684,0.475,0.611,0.738,565,0.131943638176958
"566","CBX8",-0.211,0.584,-1.58,0.488,0.612,0.739,566,0.131355561605174
"567","ZNF671",-0.178,0.571,-0.266,0.461,0.612,0.739,567,0.131355561605174
"568","MYNN",-0.542,0.706,-0.536,0.479,0.613,0.74,568,0.130768280269024
"569","BARX2",-0.082,0.533,-0.548,0.465,0.613,0.742,569,0.129596094720973
"570","FGFR1",-0.302,0.619,-1.515,0.487,0.615,0.746,570,0.127261172527331
"571","ZNF740",-0.302,0.619,-0.774,0.475,0.616,0.747,571,0.126679398184601
"572","RELA",-5.907,1,-1.755,0.6,0.617,0.748,572,0.126098402135539
"573","RAD51",-0.927,0.823,-0.317,0.481,0.617,0.749,573,0.125518182300534
"574","ZNF768",-0.411,0.66,0.328,0.452,0.618,0.751,574,0.124360062995832
"575","CASP8AP2",-0.158,0.563,-0.414,0.462,0.618,0.751,575,0.124360062995832
"576","ILK",-0.625,0.734,0.61,0.453,0.619,0.753,576,0.123205023799299
"577","ZBTB26",-0.115,0.546,-1.442,0.481,0.62,0.755,577,0.122053048370812
"578","ZNF585A",-0.269,0.606,-0.213,0.458,0.621,0.757,578,0.120904120499927
"579","COPS2",-0.137,0.555,-0.547,0.463,0.622,0.757,579,0.120904120499927
"580","ZNF766",-0.461,0.678,-0.132,0.465,0.622,0.759,580,0.11975822410452
"581","AUTS2",0.085,0.466,-1.163,0.472,0.623,0.76,581,0.119186407719209
"582","ERF",-0.641,0.739,0.282,0.462,0.623,0.761,582,0.118615343229427
"583","RARG",-0.465,0.679,-0.354,0.47,0.624,0.762,583,0.118045028660399
"584","PPARG",-4.779,1,-1.543,0.54,0.626,0.765,584,0.116338564846382
"585","YBX3",-0.374,0.646,-0.187,0.459,0.627,0.768,585,0.114638779968488
"586","ZNF354C",-0.609,0.729,0.719,0.443,0.629,0.771,586,0.112945621949043
"587","RFX5",-0.835,0.798,-1.664,0.5,0.629,0.771,587,0.112945621949043
"588","HDAC4",-0.117,0.547,-0.713,0.464,0.629,0.772,588,0.112382699664264
"589","BRD4",-4.83,1,-1.833,0.572,0.632,0.776,589,0.110138278741812
"590","IRF3",-0.407,0.658,-0.874,0.474,0.633,0.778,590,0.109020403010311
"591","EPC1",-0.319,0.625,-0.659,0.467,0.633,0.778,591,0.109020403010311
"592","PYGO2",-0.544,0.707,0.26,0.454,0.634,0.78,592,0.10790539730952
"593","E2F7",-0.655,0.744,-0.439,0.474,0.634,0.781,593,0.1073489661227
"594","HDGF",-0.917,0.82,-0.452,0.479,0.635,0.781,594,0.1073489661227
"595","NCOA1",-0.409,0.659,-0.446,0.465,0.636,0.783,595,0.106238237942057
"596","GATA4",-2.733,0.997,0.165,0.487,0.637,0.785,596,0.105130343254747
"597","HOXA6",-0.077,0.531,-0.95,0.466,0.639,0.788,597,0.103473782510445
"598","POLR2A",-25.134,1,-2.154,0.598,0.641,0.791,598,0.101823516502323
"599","MECP2",-0.51,0.695,-1.642,0.489,0.641,0.791,599,0.101823516502323
"600","NCOR1",-1.252,0.895,-1.879,0.51,0.642,0.793,600,0.100726812682396
"601","ZNF808",-0.693,0.756,0.71,0.438,0.642,0.794,601,0.100179497572904
"602","PBX1",-0.751,0.774,-0.424,0.472,0.645,0.799,602,0.0974532206860086
"603","ASCL2",-0.167,0.566,-0.796,0.462,0.645,0.799,603,0.0974532206860086
"604","NFYA",-0.456,0.676,-0.793,0.472,0.646,0.801,604,0.0963674839157623
"605","ARNTL",-0.804,0.789,-0.82,0.48,0.647,0.802,605,0.0958256317158365
"606","ZFP41",-0.798,0.788,0.513,0.449,0.647,0.803,606,0.095284454721319
"607","YBX1",-1.606,0.946,0.639,0.47,0.648,0.804,607,0.0947439512515487
"608","ZNF304",-0.565,0.714,0.335,0.444,0.648,0.804,608,0.0947439512515487
"609","MXI1",-0.645,0.741,-2.15,0.498,0.649,0.805,609,0.0942041196321315
"610","PPARGC1A",-0.304,0.62,-0.522,0.457,0.649,0.805,610,0.0942041196321315
"611","PBX3",-0.558,0.712,-0.937,0.476,0.649,0.806,611,0.0936649581949093
"612","CDK8",-1.904,0.972,-2.036,0.523,0.65,0.807,612,0.0931264652779296
"613","ARNT2",-0.205,0.581,-0.798,0.46,0.652,0.811,613,0.0909791457888439
"614","KDM4C",0.002,0.499,-1.436,0.468,0.654,0.814,614,0.0893755951107988
"615","ZNF26",-0.644,0.74,0.429,0.441,0.655,0.816,615,0.0883098412461389
"616","NRF1",-1.542,0.939,-1.386,0.501,0.656,0.816,616,0.0883098412461389
"617","CBX6",-0.261,0.603,-1.107,0.467,0.657,0.819,617,0.0867160982395816
"618","SPIB",-1.511,0.935,-0.122,0.479,0.658,0.82,618,0.0861861476162833
"619","MCM3",-0.55,0.709,-0.151,0.453,0.658,0.82,619,0.0861861476162833
"620","HDAC1",-1.289,0.901,-1.83,0.504,0.659,0.821,620,0.0856568428805592
"621","CHD1",-1.441,0.925,-1.692,0.504,0.659,0.822,621,0.0851281824599496
"622","MNT",-0.538,0.705,-0.572,0.465,0.66,0.823,622,0.0846001647877302
"623","TBP",-0.938,0.826,-1.983,0.499,0.661,0.824,623,0.0840727883028842
"624","ZNF675",-0.637,0.738,0.301,0.441,0.661,0.825,624,0.0835460514500749
"625","PAX6",-0.784,0.784,0.049,0.453,0.662,0.826,625,0.0830199526796178
"626","ZNF274",-1.279,0.9,0.384,0.462,0.663,0.828,626,0.0819696632151199
"627","ASH2L",-0.68,0.752,0.036,0.449,0.665,0.831,627,0.080398976215889
"628","VDR",-2.442,0.993,-1.96,0.519,0.665,0.831,628,0.080398976215889
"629","ZNF440",-0.677,0.751,0.312,0.439,0.667,0.834,629,0.0788339493622613
"630","ELL2",-1.06,0.855,-1.133,0.486,0.667,0.834,630,0.0788339493622613
"631","FXR1",-0.27,0.607,-0.905,0.458,0.668,0.835,631,0.0783135245163979
"632","SMN1",-0.78,0.782,0.496,0.433,0.669,0.836,632,0.0777937225609836
"633","BCL3",-3.636,1,-1.678,0.514,0.671,0.84,633,0.0757207139381184
"634","KLF6",-0.139,0.555,-1.321,0.463,0.671,0.84,634,0.0757207139381184
