"","TF","statistic","pvalue","zscore","max_auc","re_rank","irwin_hall_pvalue","ID","logPvalue"
"316","ZNF534",0.657,0.256,0.715,0.399,0.351,0.194,316,0.712198270069774
"317","AHR",0.189,0.425,1.326,0.41,0.352,0.196,317,0.707743928643524
"318","TTF2",0.093,0.463,-0.232,0.504,0.353,0.198,318,0.703334809738469
"319","NR4A1",0.57,0.284,1.022,0.393,0.354,0.199,319,0.701146923590293
"320","KDM4A",0.892,0.186,0.248,0.403,0.354,0.2,320,0.698970004336019
"321","HES1",0.246,0.403,0.953,0.417,0.355,0.202,321,0.694648630553376
"322","ZNF788",0.417,0.338,1.712,0.376,0.356,0.203,322,0.692503962086787
"323","CLOCK",0.341,0.367,1.967,0.374,0.356,0.203,323,0.692503962086787
"324","ZNF366",0.524,0.3,0.766,0.4,0.357,0.205,324,0.688246138944246
"325","BANP",0.215,0.415,1.258,0.406,0.357,0.205,325,0.688246138944246
"326","MBD1",0.797,0.213,0.09,0.41,0.361,0.211,326,0.675717544702307
"327","ZNF141",0.496,0.31,1.319,0.383,0.361,0.211,327,0.675717544702307
"328","ZNF84",0.408,0.342,1.675,0.374,0.362,0.213,328,0.671620396561262
"329","MCM7",0.091,0.464,1.179,0.415,0.364,0.217,329,0.663540266151471
"330","JUN",0.17,0.432,0.312,0.443,0.365,0.218,330,0.661543506395395
"331","ZNF675",0.352,0.362,1.908,0.369,0.365,0.218,331,0.661543506395395
"332","ZNF280A",0.332,0.37,1.985,0.367,0.365,0.219,332,0.659555885159882
"333","LHX2",0.289,0.386,1.056,0.401,0.366,0.219,333,0.659555885159882
"334","PKNOX1",0.539,0.295,1.399,0.372,0.366,0.22,334,0.657577319177794
"335","GLIS1",0.798,0.212,0.617,0.385,0.367,0.221,335,0.655607726314889
"336","PYGO2",0.459,0.323,1.369,0.375,0.368,0.224,336,0.649751981665837
"337","TCF7L1",-0.119,0.547,0.211,0.478,0.368,0.225,337,0.647817481888638
"338","DDX20",0.422,0.337,0.764,0.397,0.369,0.226,338,0.645891560852599
"339","EBNA3C",0.413,0.34,0.753,0.399,0.37,0.227,339,0.643974142806877
"340","ZNF8",0.13,0.448,1.168,0.405,0.371,0.228,340,0.642065152999546
"341","SIX4",0.24,0.405,2.193,0.359,0.373,0.232,341,0.6345120151091
"342","TCF7L2",-0.246,0.597,0.079,0.492,0.376,0.238,342,0.623423042943488
"343","ZNF585B",0.333,0.37,1.765,0.366,0.377,0.24,343,0.619788758288394
"344","BATF",0.213,0.416,0.348,0.422,0.378,0.242,344,0.616184634019569
"345","SON",0.525,0.3,0.725,0.387,0.378,0.242,345,0.616184634019569
"346","MITF",0.198,0.422,1.058,0.399,0.378,0.242,346,0.616184634019569
"347","NR5A2",0.408,0.342,1.482,0.368,0.378,0.242,347,0.616184634019569
"348","PRDM10",0.651,0.257,0.625,0.38,0.379,0.243,348,0.614393726401688
"349","NONO",0.113,0.455,1.885,0.375,0.379,0.244,349,0.612610173661271
"350","EGR3",0.462,0.322,0.756,0.379,0.388,0.26,350,0.585026652029182
"351","CNOT3",0.615,0.269,0.251,0.39,0.388,0.261,351,0.583359492661719
"352","TRIM22",0.606,0.272,0.444,0.383,0.389,0.263,352,0.580044251510242
"353","FOS",-0.074,0.53,0.447,0.431,0.389,0.263,353,0.580044251510242
"354","ZNF138",0.321,0.374,1.473,0.366,0.39,0.265,354,0.576754126063192
"355","ZNF121",0.366,0.357,0.46,0.397,0.391,0.266,355,0.575118363368933
"356","TEAD2",0.401,0.344,1.295,0.367,0.391,0.267,356,0.573488738635425
"357","MAF",-0.437,0.669,-0.272,0.52,0.393,0.271,357,0.567030709125594
"358","RBL1",0.426,0.335,0.79,0.376,0.394,0.273,358,0.563837352959244
"359","PPARGC1A",0.438,0.331,0.717,0.377,0.395,0.274,359,0.562249437179612
"360","ZBTB6",0.546,0.292,0.291,0.387,0.395,0.275,360,0.560667306169737
"361","DDX5",-0.14,0.556,0.085,0.456,0.397,0.277,361,0.557520230935551
"362","SOX10",0.344,0.365,1.282,0.368,0.397,0.277,362,0.557520230935551
"363","RFX1",0.218,0.414,0.918,0.387,0.397,0.278,363,0.555955204081924
"364","HIF1A",0.169,0.433,1.126,0.385,0.397,0.279,364,0.554395796726402
"365","POLR2AphosphoS5",0.458,0.324,-0.026,0.401,0.4,0.284,365,0.546681659952962
"366","ARRB1",0.335,0.369,1.306,0.363,0.402,0.289,366,0.539102157243452
"367","DEK",0.417,0.338,0.159,0.397,0.403,0.29,367,0.537602002101044
"368","ARNT",-0.168,0.567,0.208,0.437,0.408,0.3,368,0.522878745280338
"369","CREM",0.358,0.36,0.574,0.379,0.408,0.301,369,0.521433504406157
"370","IRF9",0.324,0.373,1.253,0.36,0.41,0.304,370,0.517126416391246
"371","IRF4",-0.105,0.542,0.25,0.425,0.411,0.305,371,0.515700160653214
"372","ZNF438",0.301,0.382,0.701,0.377,0.411,0.306,372,0.51427857351842
"373","SS18",0.286,0.387,-0.047,0.405,0.413,0.31,373,0.508638306165727
"374","FOXP1",-0.169,0.567,0.008,0.442,0.413,0.311,374,0.507239610973163
"375","DPF2",0.073,0.471,0.992,0.384,0.414,0.313,375,0.504455662453552
"376","PRKDC",0.284,0.388,0.329,0.387,0.416,0.316,376,0.500312917381596
"377","EZH1",-0.007,0.503,-1.4,0.513,0.416,0.316,377,0.500312917381596
"378","TCF12",-0.175,0.569,0.13,0.43,0.417,0.318,378,0.497572880015567
"379","ZNF600",0.511,0.305,0.319,0.372,0.417,0.318,379,0.497572880015567
"380","RUNX2",-0.278,0.61,0.5,0.419,0.421,0.326,380,0.486782399932061
"381","SRC",-0.023,0.509,0.306,0.406,0.421,0.327,381,0.485452247339714
"382","STAT1",0.255,0.399,-0.302,0.412,0.421,0.327,382,0.485452247339714
"383","IRF1",0.196,0.422,-0.198,0.411,0.423,0.33,383,0.481486060122112
"384","ZNF467",0.433,0.333,0.185,0.376,0.425,0.334,384,0.476253533188435
"385","NCAPG2",0.201,0.42,1.223,0.355,0.427,0.34,385,0.468521082957745
"386","ZNF257",0.406,0.342,0.273,0.374,0.427,0.34,386,0.468521082957745
"387","TEAD1-TEAD4",0.268,0.395,0.756,0.361,0.432,0.35,387,0.455931955649724
"388","DAXX",0.327,0.372,0.724,0.359,0.433,0.352,388,0.453457336521869
"389","ELF3",0.382,0.351,0.445,0.363,0.434,0.355,389,0.449771646944906
"390","KLF4",-0.37,0.645,0.062,0.438,0.435,0.356,390,0.448550002027125
"391","MYF5",0.274,0.392,0.646,0.362,0.437,0.361,391,0.442492798094342
"392","ZNF554",0.221,0.413,0.894,0.357,0.437,0.362,392,0.441291429466834
"393","MEF2D",0.247,0.402,0.887,0.355,0.438,0.362,393,0.441291429466834
"394","ZNF318",0.126,0.45,0.379,0.378,0.439,0.365,394,0.437707135543525
"395","ICE2",0.318,0.375,0.364,0.366,0.441,0.369,395,0.43297363384094
"396","IKZF2",0.358,0.36,0.269,0.366,0.444,0.375,396,0.425968732272281
"397","JUNB",-0.443,0.671,-0.159,0.45,0.445,0.379,397,0.421360790031928
"398","MTA2",0.083,0.467,0.282,0.383,0.446,0.38,398,0.42021640338319
"399","FOXP2",0.358,0.36,-0.34,0.387,0.447,0.382,399,0.417936637088291
"400","BRD7",0.401,0.344,-0.06,0.373,0.448,0.383,400,0.416801226031377
"401","ZNF750",0.175,0.431,0.928,0.352,0.448,0.384,401,0.415668775632469
"402","ETV6",-0.375,0.646,0.18,0.421,0.448,0.384,402,0.415668775632469
"403","FUS",0.279,0.39,0.23,0.371,0.448,0.384,403,0.415668775632469
"404","GTF3C5",0.418,0.338,-0.858,0.399,0.45,0.389,404,0.410050398674292
"405","C11orf30",0.094,0.463,0.622,0.365,0.45,0.39,405,0.408935392973501
"406","KDM2B",-0.167,0.566,-1.878,0.527,0.451,0.391,406,0.407823242604133
"407","TRIM24",-0.213,0.584,-0.213,0.42,0.452,0.392,407,0.406713932979543
"408","MKL2",0.417,0.338,-0.193,0.372,0.452,0.392,408,0.406713932979543
"409","AEBP2",0.026,0.49,0.98,0.359,0.452,0.393,409,0.405607449624573
"410","ERG",-0.661,0.746,-0.81,0.493,0.457,0.405,410,0.392544976785331
"411","INTS3",0.281,0.389,0.216,0.362,0.458,0.406,411,0.391473966422806
"412","ZMIZ1",0.199,0.421,-0.084,0.378,0.458,0.406,412,0.391473966422806
"413","MRE11A",0.185,0.427,0.196,0.369,0.459,0.409,413,0.388276691992658
"414","RARA",-1.012,0.844,-0.663,0.517,0.463,0.416,414,0.380906669373257
"415","ZNF558",0.129,0.449,0.375,0.361,0.463,0.416,415,0.380906669373257
"416","CTBP2",-0.175,0.569,-0.509,0.419,0.463,0.417,416,0.379863945026242
"417","RFX5",-0.095,0.538,-0.821,0.422,0.466,0.424,417,0.372634143407267
"418","JMJD1C",0.071,0.472,0.056,0.377,0.466,0.424,418,0.372634143407267
"419","BCOR",-0.036,0.515,-1.21,0.438,0.467,0.426,419,0.370590400897281
"420","TFAP2C",-0.208,0.582,0.442,0.378,0.468,0.428,420,0.368556230986828
"421","DROSHA",0.147,0.442,-1.136,0.416,0.468,0.428,421,0.368556230986828
"422","SETDB1",-1.073,0.858,0.257,0.461,0.469,0.43,422,0.366531544420413
"423","RAD51",-0.034,0.514,0.749,0.354,0.47,0.433,423,0.363512103646635
"424","MECOM",0.141,0.444,0.493,0.349,0.471,0.436,424,0.360513510731414
"425","LIN9",0.096,0.462,0.576,0.345,0.476,0.447,425,0.349692476868064
"426","ZBTB16",0.035,0.486,0.488,0.353,0.477,0.448,426,0.348721986001856
"427","ZNF44",0.185,0.427,0.224,0.353,0.478,0.45,427,0.346787486224656
"428","RELB",-0.147,0.558,0.276,0.372,0.478,0.452,428,0.344861565188618
"429","L3MBTL2",0.209,0.417,0.127,0.354,0.479,0.452,429,0.344861565188618
"430","ZNF146",-0.218,0.586,0.238,0.379,0.48,0.455,430,0.341988603342888
"431","WT1",0.253,0.4,-0.133,0.361,0.48,0.455,431,0.341988603342888
"432","UBE2I",0.145,0.443,0.255,0.349,0.483,0.461,432,0.336299074610352
"433","JUND",-0.723,0.765,0.053,0.423,0.483,0.463,433,0.334419008982047
"434","ZNF260",0.055,0.478,0.545,0.341,0.485,0.467,434,0.330683119433888
"435","BCL6",-0.848,0.802,-0.741,0.476,0.486,0.468,435,0.329754146925876
"436","TRIM25",0.041,0.484,-0.632,0.388,0.487,0.47,436,0.327902142064283
"437","ZNF765",-0.114,0.545,1.269,0.326,0.487,0.47,437,0.327902142064283
"438","FOXO3",-0.098,0.539,-0.071,0.376,0.487,0.472,438,0.326058001365912
"439","RXRA",-0.618,0.732,-0.281,0.426,0.49,0.477,439,0.321481620959886
"440","TAT",0.049,0.481,0.458,0.34,0.49,0.477,440,0.321481620959886
"441","MBD2",-1.116,0.868,-1.409,0.605,0.491,0.481,441,0.317854923626168
"442","ZNF611",0.18,0.429,-0.055,0.353,0.492,0.483,442,0.316052869248488
"443","ZNF335",0.396,0.346,-0.92,0.371,0.494,0.486,443,0.313363730737707
"444","RCOR1",-0.345,0.635,-0.255,0.398,0.495,0.488,444,0.311580177997289
"445","ADNP",0.119,0.453,0.114,0.349,0.496,0.49,445,0.309803919971486
"446","ZNF217",-0.09,0.536,0.926,0.328,0.498,0.494,446,0.306273051076353
"447","SP7",0.279,0.39,-0.381,0.355,0.498,0.495,447,0.305394801066431
"448","GRHL2",-0.519,0.698,0.824,0.366,0.498,0.496,448,0.304518323509803
"449","LEF1",-0.779,0.782,-1.237,0.484,0.498,0.496,449,0.304518323509803
"450","BCAT1",-0.065,0.526,0.386,0.344,0.5,0.5,450,0.301029995663981
"451","BACH1",-0.215,0.585,-0.089,0.376,0.5,0.501,451,0.300162274132754
"452","AGO1",-0.191,0.576,0.269,0.358,0.502,0.504,452,0.297569463554475
"453","CHAMP1",0.063,0.475,0.031,0.35,0.503,0.506,453,0.295849483160201
"454","TTF1",-0.085,0.534,0.527,0.335,0.503,0.507,454,0.294992040666664
"455","LANA",0.175,0.43,-0.806,0.372,0.504,0.508,455,0.294136287716081
"456","ZBTB17",-0.367,0.643,-0.655,0.402,0.507,0.515,456,0.288192770958809
"457","ING5",-0.055,0.522,0.519,0.331,0.507,0.516,457,0.287350298372789
"458","PBX1",-0.383,0.649,0.254,0.369,0.51,0.522,458,0.282329496997738
"459","TSHZ1",-0.014,0.506,0.022,0.349,0.511,0.524,459,0.280668713016273
"460","ZBTB26",-0.105,0.542,-1.429,0.415,0.511,0.524,460,0.280668713016273
"461","CBX4",0.306,0.38,-0.945,0.365,0.511,0.524,461,0.280668713016273
"462","TLX1",-0.026,0.51,0.32,0.333,0.512,0.526,462,0.279014255846261
"463","MEF2A",-0.067,0.527,-0.154,0.36,0.512,0.527,463,0.278189384787453
"464","NR1H3",-0.033,0.513,0.184,0.344,0.513,0.528,464,0.277366077466188
"465","ZNF618",0.036,0.486,0.093,0.339,0.514,0.531,465,0.274905478918531
"466","USF1",-0.34,0.633,-1.371,0.424,0.518,0.541,466,0.266802734893431
"467","ETV5",-0.328,0.629,-0.122,0.374,0.518,0.541,467,0.266802734893431
"468","ZNF641",-0.06,0.524,-0.051,0.347,0.519,0.543,468,0.265200170411153
"469","ZEB2",0.044,0.483,-0.288,0.35,0.521,0.547,469,0.262012673666569
"470","ESRRA",-0.275,0.608,-0.587,0.38,0.522,0.55,470,0.259637310505756
"471","ZNF264",-0.486,0.687,-0.401,0.391,0.523,0.551,471,0.258848401148215
"472","CAMTA2",-0.078,0.531,0.288,0.329,0.523,0.552,472,0.258060922270801
"473","BANF1",-0.308,0.621,0.34,0.346,0.523,0.552,473,0.258060922270801
"474","ERCC6",-0.295,0.616,-0.869,0.394,0.523,0.553,474,0.257274868695302
"475","HDAC2",-0.384,0.649,-1.585,0.438,0.524,0.553,475,0.257274868695302
"476","RUNX3",-0.002,0.501,0.019,0.335,0.524,0.555,476,0.255707016877324
"477","NFATC3",0.043,0.483,-0.153,0.34,0.525,0.556,477,0.254925208417942
"478","ZNF682",0.102,0.459,-0.412,0.346,0.526,0.558,478,0.253365801062421
"479","ZNF649",-0.354,0.638,1.416,0.303,0.528,0.563,479,0.249491605148654
"480","SMARCB1",-0.106,0.542,-1.219,0.388,0.53,0.567,480,0.246416941107093
"481","EMX1",0.142,0.443,-1.103,0.367,0.53,0.568,481,0.245651664288981
"482","GLYR1",0.181,0.428,-0.846,0.353,0.531,0.569,482,0.244887733604929
"483","NFE2",-0.647,0.741,-0.452,0.399,0.531,0.57,483,0.244125144327509
"484","ERCC2",-0.205,0.581,0.493,0.318,0.537,0.583,484,0.234331445240986
"485","ZNF263",-0.396,0.654,-1.251,0.408,0.538,0.585,485,0.23284413391782
"486","ZKSCAN5",0.144,0.443,-0.841,0.349,0.538,0.585,486,0.23284413391782
"487","POLR3A",-0.256,0.601,-0.136,0.35,0.54,0.589,487,0.229884705212898
"488","MIER1",-0.109,0.543,-0.117,0.336,0.541,0.591,488,0.228412519118745
"489","KDM5B",-0.19,0.576,-1.387,0.393,0.541,0.592,489,0.22767829327708
"490","KDM6B",-0.145,0.558,-0.342,0.349,0.541,0.593,490,0.226945306635737
"491","ZNF18",-0.486,0.687,-0.973,0.4,0.541,0.593,491,0.226945306635737
"492","ZNF394",0.157,0.438,-0.987,0.352,0.542,0.595,492,0.22548303427145
"493","E2F7",-0.665,0.747,-0.445,0.391,0.543,0.596,493,0.224753740259764
"494","MLLT3",0.009,0.496,-0.404,0.337,0.543,0.596,494,0.224753740259764
"495","WHSC1",-0.232,0.592,0.323,0.321,0.543,0.596,495,0.224753740259764
"496","ZC3H8",-0.086,0.534,-0.398,0.344,0.544,0.597,496,0.224025668870631
"497","RUNX1T1",-0.493,0.689,-0.068,0.362,0.545,0.6,497,0.221848749616356
"498","ZNF837",-0.241,0.595,0.139,0.333,0.545,0.6,498,0.221848749616356
"499","NFKB2",-0.228,0.59,0.118,0.332,0.546,0.602,499,0.220403508742175
"500","STAT5A",-0.46,0.677,-0.669,0.381,0.546,0.603,500,0.219682687859849
"501","ZKSCAN1",-0.414,0.661,0.068,0.35,0.547,0.604,501,0.218963061378868
"502","ZNF24",-0.342,0.634,-0.441,0.363,0.548,0.607,502,0.216811308924742
"503","ZNF547",-0.184,0.573,-0.38,0.346,0.549,0.61,503,0.214670164989233
"504","ZNF341",0.073,0.471,-1.026,0.354,0.551,0.613,504,0.212539525481585
"505","ZNF786",0.104,0.459,-0.964,0.346,0.555,0.622,505,0.206209615309181
"506","ZNF674",0.11,0.456,-0.994,0.346,0.555,0.623,506,0.20551195334083
"507","CSDE1",-0.328,0.628,-0.167,0.344,0.557,0.626,507,0.20342566678957
"508","L3MBTL4",-0.005,0.502,-0.681,0.335,0.559,0.632,508,0.199282921717615
"509","ZNF695",0.008,0.497,-0.796,0.337,0.561,0.635,509,0.197226274708024
"510","ZNF273",0.115,0.454,-1.181,0.346,0.563,0.639,510,0.1944991418416
"511","VDR",-0.943,0.827,-0.884,0.409,0.563,0.639,511,0.1944991418416
"512","RELA",-4.835,1,-1.477,0.607,0.564,0.641,512,0.193141970481183
"513","TET3",-0.537,0.704,-1.75,0.423,0.564,0.643,513,0.191789027075778
"514","RUNX1",-2.28,0.989,-0.622,0.462,0.565,0.643,514,0.191789027075778
"515","EBNA3",-0.218,0.587,0.049,0.317,0.567,0.647,515,0.1890957193313
"516","MED1",-3.484,1,-1.678,0.67,0.568,0.651,516,0.186419011431808
"517","STAT3",-1.057,0.855,-0.651,0.402,0.568,0.651,517,0.186419011431808
"518","TBL1XR1",-0.384,0.65,-0.938,0.371,0.568,0.651,518,0.186419011431808
"519","ZNF692",0.077,0.469,-1.234,0.347,0.569,0.652,519,0.18575240426808
"520","ICE1",-0.009,0.504,-0.932,0.337,0.57,0.655,520,0.183758700008217
"521","E2F5",-0.13,0.552,-0.73,0.337,0.57,0.656,521,0.18309616062434
"522","PGBD3",-0.227,0.59,-0.05,0.316,0.572,0.659,522,0.18111458540599
"523","MCM3",-0.315,0.624,0.126,0.316,0.573,0.66,523,0.180456064458131
"524","ZNF282",0.016,0.494,-1.111,0.34,0.574,0.662,524,0.1791420105603
"525","SP4",-0.286,0.613,-1.575,0.385,0.574,0.663,525,0.178486471595227
"526","ZNF740",-0.655,0.744,-1.247,0.398,0.575,0.665,526,0.177178354696895
"527","ZNF350",-0.208,0.582,-0.17,0.317,0.575,0.665,527,0.177178354696895
"528","ETV1",-0.5,0.692,-1.368,0.389,0.576,0.666,528,0.176525770829699
"529","GTF2A2",-0.318,0.625,0.239,0.307,0.576,0.667,529,0.175874166083451
"530","ZNF468",-0.021,0.508,-1.021,0.334,0.581,0.677,530,0.169411331314856
"531","DNMT1",-0.334,0.631,-0.266,0.326,0.581,0.677,531,0.169411331314856
"532","FOXK2",-0.538,0.705,-0.074,0.337,0.581,0.678,532,0.168770306132937
"533","MORC2",-0.821,0.794,-1.085,0.397,0.581,0.678,533,0.168770306132937
"534","PRDM11",-0.438,0.669,-1.667,0.395,0.582,0.68,534,0.167491087293764
"535","HIC1",-0.109,0.543,-1.051,0.34,0.583,0.682,535,0.166215625343521
"536","NIPBL",-1.209,0.887,-1.739,0.468,0.584,0.683,536,0.165579296318467
"537","HDGF",-0.93,0.824,-0.463,0.377,0.584,0.684,537,0.164943898279884
"538","H2AZ",-0.608,0.728,-2.716,0.48,0.587,0.691,538,0.160521952625802
"539","BATF3",-0.313,0.623,-0.03,0.307,0.587,0.691,539,0.160521952625802
"540","DPF1",-0.397,0.654,-0.6,0.34,0.588,0.693,540,0.159266765388193
"541","BTAF1",-0.236,0.593,-0.335,0.315,0.59,0.696,541,0.157390760389438
"542","PPARD",-0.199,0.579,-0.631,0.318,0.592,0.7,542,0.154901959985743
"543","NCAPG",-0.912,0.819,-0.098,0.355,0.593,0.702,543,0.153662887870195
"544","BHLHE40",-0.294,0.616,-1.229,0.355,0.594,0.705,544,0.151810883008601
"545","HOXA2",-0.141,0.556,-0.931,0.323,0.596,0.707,545,0.150580586203101
"546","RXRG",-0.819,0.794,-0.53,0.363,0.597,0.71,546,0.148741651280925
"547","ZNF239",-0.414,0.661,-0.144,0.316,0.599,0.715,547,0.145693958198919
"548","HSF1",-0.905,0.817,-1.908,0.432,0.6,0.715,548,0.145693958198919
"549","KLF15",-1.28,0.9,-1.915,0.473,0.6,0.716,549,0.145086977692144
"550","POU3F2",-0.363,0.642,-0.268,0.313,0.6,0.717,550,0.1444808443322
"551","CREB3",-0.386,0.65,-0.206,0.316,0.601,0.717,551,0.1444808443322
"552","ZNF623",-0.32,0.626,-0.604,0.32,0.602,0.721,552,0.142064735280571
"553","FOSL2",-2.377,0.991,-0.161,0.403,0.603,0.722,553,0.141462802430361
"554","EGLN2",-0.196,0.578,-0.845,0.319,0.603,0.722,554,0.141462802430361
"555","EPAS1",-0.382,0.649,-0.06,0.301,0.607,0.729,555,0.137272471682025
"556","ID3",-0.323,0.627,-0.697,0.32,0.607,0.729,556,0.137272471682025
"557","TERF1",-0.33,0.629,-0.32,0.306,0.607,0.729,557,0.137272471682025
"558","ZFP37",-0.023,0.509,-1.599,0.338,0.608,0.731,558,0.13608262304214
"559","NFE2L2",-1.001,0.842,-0.464,0.363,0.609,0.734,559,0.134303940083929
"560","DNMT3A",-0.891,0.814,-1.223,0.385,0.609,0.734,560,0.134303940083929
"561","ZNF100",-0.279,0.61,-1.135,0.333,0.612,0.74,561,0.130768280269024
"562","EGR2",-0.639,0.739,-1.078,0.359,0.613,0.742,562,0.129596094720973
"563","MED12",-0.547,0.708,-0.995,0.347,0.616,0.747,563,0.126679398184601
"564","ZNF346",-0.152,0.56,-1.385,0.33,0.616,0.747,564,0.126679398184601
"565","WRNIP1",-0.173,0.569,-1.207,0.32,0.618,0.75,565,0.1249387366083
"566","FOSL1",-1.032,0.849,-0.455,0.357,0.619,0.753,566,0.123205023799299
"567","ZNF423",-0.277,0.609,-1.077,0.321,0.62,0.754,567,0.122628654130226
"568","ZXDC",-0.437,0.669,-0.092,0.296,0.62,0.754,568,0.122628654130226
"569","ZNF580",-0.277,0.609,-1.108,0.322,0.62,0.755,569,0.122053048370812
"570","DNMT3B",-1.122,0.869,-0.716,0.369,0.623,0.759,570,0.11975822410452
"571","NR1H2",-0.608,0.728,-0.362,0.318,0.623,0.759,571,0.11975822410452
"572","ZNF501",-0.112,0.545,-1.685,0.337,0.623,0.761,572,0.118615343229427
"573","POLR2M",-0.537,0.704,-1.648,0.369,0.625,0.763,573,0.11747546204512
"574","TBX21",-0.577,0.718,-0.452,0.319,0.625,0.763,574,0.11747546204512
"575","ZNF528",-0.182,0.572,-1.312,0.32,0.627,0.767,575,0.115204636051019
"576","TGIF2",-0.292,0.615,-1.312,0.33,0.627,0.767,576,0.115204636051019
"577","ERCC3",-0.385,0.65,-0.414,0.301,0.628,0.769,577,0.114073660198569
"578","ZNF644",-0.508,0.694,-0.812,0.321,0.628,0.769,578,0.114073660198569
"579","KMT2B",-0.402,0.656,-0.362,0.3,0.628,0.77,579,0.113509274827518
"580","ZSCAN29",-0.471,0.681,-0.943,0.324,0.629,0.771,580,0.112945621949043
"581","PCGF1",-0.47,0.681,-2.215,0.395,0.631,0.774,581,0.111259039317107
"582","TP53",-1.873,0.969,-0.2,0.377,0.631,0.775,582,0.11069829749369
"583","SCML2",-0.434,0.668,-1.241,0.335,0.632,0.776,583,0.110138278741812
"584","PRMT1",-0.673,0.75,-0.262,0.313,0.632,0.776,584,0.110138278741812
"585","ETV4",-0.534,0.703,-0.821,0.321,0.633,0.779,585,0.108462542327436
"586","FXR2",-0.398,0.655,-0.5,0.3,0.634,0.779,586,0.108462542327436
"587","AFF1",-1.072,0.858,-1.36,0.384,0.634,0.78,587,0.10790539730952
"588","GREB1",-1.171,0.879,0.396,0.315,0.637,0.786,588,0.104577453960592
"589","FOXJ2",-0.507,0.694,-0.74,0.312,0.638,0.787,589,0.104025267640935
"590","ZFP2",-0.286,0.613,-1.728,0.342,0.638,0.788,590,0.103473782510445
"591","ZBTB33",-2.079,0.981,-1.503,0.428,0.639,0.789,591,0.10292299679058
"592","HLTF",-0.534,0.703,-0.789,0.313,0.641,0.793,592,0.100726812682396
"593","CDC5L",-0.604,0.727,-0.372,0.302,0.642,0.793,593,0.100726812682396
"594","C17orf49",-0.375,0.646,-1.388,0.326,0.642,0.793,594,0.100726812682396
"595","HJURP",-0.61,0.729,0.018,0.279,0.644,0.797,595,0.0985416786038876
"596","ORC2",-0.41,0.659,-0.689,0.299,0.644,0.797,596,0.0985416786038876
"597","USF2",-0.857,0.804,-1.643,0.375,0.645,0.798,597,0.0979971086492706
"598","SETX",-0.238,0.594,-1.391,0.315,0.646,0.8,598,0.0969100130080564
"599","ZNF519",-0.209,0.583,-1.565,0.317,0.647,0.803,599,0.095284454721319
"600","CREB3L4",-0.499,0.691,-0.428,0.291,0.648,0.804,600,0.0947439512515487
"601","XBP1",-1.295,0.902,-1.116,0.376,0.648,0.804,601,0.0947439512515487
"602","BRD4",-9.765,1,-2.708,0.725,0.65,0.808,602,0.0925886392254138
"603","ZXDB",-0.239,0.594,-1.694,0.322,0.652,0.811,603,0.0909791457888439
"604","HINFP",-0.683,0.753,-1.057,0.329,0.652,0.811,604,0.0909791457888439
"605","ZBTB8A",-0.229,0.591,-1.753,0.324,0.654,0.813,605,0.0899094544059319
"606","OVOL3",-0.6,0.726,-0.815,0.308,0.654,0.813,606,0.0899094544059319
"607","NOTCH1",-1.889,0.971,-1.908,0.443,0.654,0.814,607,0.0893755951107988
"608","KDM6A",-0.485,0.686,-0.665,0.292,0.655,0.815,608,0.0888423912600234
"609","ZNF589",-0.573,0.717,-0.911,0.311,0.655,0.816,609,0.0883098412461389
"610","WWTR1",-0.715,0.763,-0.194,0.292,0.655,0.816,610,0.0883098412461389
"611","ZNF701",-0.539,0.705,-0.444,0.287,0.657,0.818,611,0.087246696328677
"612","GLI2",-1.392,0.918,-2.158,0.431,0.657,0.819,612,0.0867160982395816
"613","ZNF414",-0.275,0.608,-1.843,0.33,0.658,0.82,613,0.0861861476162833
"614","HDAC4",-0.375,0.646,-1.161,0.302,0.659,0.822,614,0.0851281824599496
"615","BRCA1",-1.721,0.957,-1.684,0.408,0.662,0.827,615,0.0824944904474534
"616","ZKSCAN8",-0.659,0.745,-0.817,0.304,0.663,0.828,616,0.0819696632151199
"617","UHRF2",-0.22,0.587,-1.738,0.317,0.663,0.828,617,0.0819696632151199
"618","APOBEC3B",-0.561,0.713,-0.546,0.284,0.664,0.829,618,0.0814454694497265
"619","TERF2",-0.53,0.702,-0.697,0.287,0.664,0.829,619,0.0814454694497265
"620","MYH11",-0.806,0.79,-2.205,0.392,0.664,0.829,620,0.0814454694497265
"621","ZNF143",-2.681,0.996,-1.949,0.453,0.664,0.83,621,0.0809219076239261
"622","HMG20A",-0.607,0.728,-0.434,0.279,0.664,0.83,622,0.0809219076239261
"623","NCOA1",-0.649,0.742,-0.706,0.3,0.665,0.831,623,0.080398976215889
"624","SND1",-0.976,0.836,-0.302,0.304,0.667,0.834,624,0.0788339493622613
"625","MYC",-8.743,1,-2.548,0.519,0.668,0.835,625,0.0783135245163979
"626","ZNF584",-0.67,0.749,-0.877,0.305,0.668,0.835,626,0.0783135245163979
"627","STAT5",-1.15,0.875,-0.58,0.328,0.668,0.836,627,0.0777937225609836
"628","MYB",-1.507,0.934,-0.731,0.357,0.669,0.837,628,0.07727454200674
"629","MAX",-1.085,0.861,-2.58,0.426,0.67,0.838,629,0.0767559813697235
"630","E2F2",-0.558,0.712,-0.725,0.285,0.671,0.84,630,0.0757207139381184
"631","ZNF280D",-0.531,0.702,-1.213,0.305,0.672,0.841,631,0.0752040042020878
